indexx0,x1,layer,weight,rho,delta,nh,isSeed,clusterId
21621,113.55,-43.81,21,1,11,999,-1,0,-1
21622,-68.01,71.31,21,1,20,999,-1,0,-1
21623,156.49,-139.51,21,1,24,999,-1,0,-1
21624,111.58,-51.35,21,1,17,999,-1,0,-1
21625,-24.77,62.72,21,1,14,999,-1,0,-1
21626,-64.78,-45.07,21,1,25,999,-1,1,4594
21627,155.79,-138.62,21,1,24,999,-1,0,-1
21628,99.85,-71.79,21,1,16,999,-1,0,-1
21629,190.25,-120.58,21,1,3.5,999,-1,0,-1
21630,-63.49,102.82,21,1,20.5,999,-1,0,-1
21631,230,-199.27,21,1,4,999,-1,0,-1
21632,-63.56,110.43,21,1,19.5,999,-1,0,-1
21633,-110.52,45.27,21,1,16.5,999,-1,0,-1
21634,-72.15,81.99,21,1,25,999,-1,1,4595
21635,-66.18,-31.73,21,1,27,999,-1,1,4596
21636,-120.88,6.9,21,1,8,999,-1,0,-1
21637,-128.22,192.1,21,1,4.5,999,-1,0,-1
21638,70.05,-15.09,21,1,8.5,999,-1,0,-1
21639,-80.07,-36.27,21,1,18,999,-1,0,-1
21640,162.82,-159.14,21,1,14.5,999,-1,0,-1
21641,-62.81,-28.34,21,1,25.5,999,-1,1,4597
21642,-80.6,-34.77,21,1,22,999,-1,0,-1
21643,140.63,-107.03,21,1,29.5,999,-1,1,4598
21644,-84.64,113.85,21,1,30.5,999,-1,1,4599
21645,-81.29,-41.67,21,1,16,999,-1,0,-1
21646,170.95,-133.09,21,1,24.5,999,-1,0,-1
21647,96.8,-67.76,21,1,17,999,-1,0,-1
21648,150.69,-100.77,21,1,26,999,-1,1,4600
21649,136.52,-82.59,21,1,23.5,999,-1,0,-1
21650,-53.88,-93.49,21,1,5,999,-1,0,-1
21651,111.88,-72.34,21,1,25.5,999,-1,1,4601
21652,-22.19,54.98,21,1,16.5,999,-1,0,-1
21653,-230,183.55,21,1,1,999,-1,0,-1
21654,-14.6,-88.63,21,1,8.5,999,-1,0,-1
21655,-106.76,31.56,21,1,22.5,999,-1,0,-1
21656,-15.52,-103.58,21,1,7,999,-1,0,-1
21657,-120.85,125.69,21,1,7.5,999,-1,0,-1
21658,-66.32,-35.5,21,1,26.5,999,-1,1,4602
21659,-52.16,-34.61,21,1,18.5,999,-1,0,-1
21660,-82.97,-17.03,21,1,24,999,-1,0,-1
21661,203.35,-169.41,21,1,10,999,-1,0,-1
21662,-112.11,49.06,21,1,16,999,-1,0,-1
21663,-113.16,37.12,21,1,21.5,999,-1,0,-1
21664,-138.47,46.45,21,1,12,999,-1,0,-1
21665,-44.06,64.05,21,1,26.5,999,-1,1,4603
21666,94.22,-20.92,21,1,10,999,-1,0,-1
21667,-84.75,133.21,21,1,16.5,999,-1,0,-1
21668,140.41,-104.58,21,1,29.5,999,-1,1,4604
21669,-35.76,58.94,21,1,21.5,999,-1,0,-1
21670,102.94,-82.95,21,1,12,999,-1,0,-1
21671,98.02,-43.68,21,1,16,999,-1,0,-1
21672,80.86,-34.46,21,1,13,999,-1,0,-1
21673,-78.36,84.35,21,1,19,999,-1,0,-1
21674,-55.8,-55.98,21,1,18,999,-1,0,-1
21675,-19.77,38.46,21,1,18.5,999,-1,0,-1
21676,-56.48,90.24,21,1,26,999,-1,1,4605
21677,-47.92,-46.33,21,1,18.5,999,-1,0,-1
21678,126.97,-104.45,21,1,24,999,-1,0,-1
21679,149.97,-123.69,21,1,22,999,-1,0,-1
21680,217.48,-230,21,1,4.5,999,-1,0,-1
21681,-111.73,15.25,21,1,24.5,999,-1,0,-1
21682,220.9,-201.19,21,1,6,999,-1,0,-1
21683,-88.85,132.39,21,1,19.5,999,-1,0,-1
21684,-86.15,106.06,21,1,29,999,-1,1,4606
21685,92.93,-65.32,21,1,14.5,999,-1,0,-1
21686,-171.52,209.65,21,1,1,999,-1,0,-1
21687,-100,80.77,21,1,3.5,999,-1,0,-1
21688,-95.4,116.31,21,1,25.5,999,-1,1,4607
21689,-71.94,113.1,21,1,22,999,-1,0,-1
21690,-142.19,32.59,21,1,7.5,999,-1,0,-1
21691,-83.05,108.05,21,1,30,999,-1,1,4608
21692,-23.45,66.67,21,1,12,999,-1,0,-1
21693,-148.55,23.53,21,1,3,999,-1,0,-1
21694,-105.85,135.05,21,1,15.5,999,-1,0,-1
21695,138.18,-113.96,21,1,27,999,-1,1,4609
21696,-64.06,67.83,21,1,21,999,-1,0,-1
21697,-106.38,131.95,21,1,16,999,-1,0,-1
21698,-56.06,84.46,21,1,28.5,999,-1,1,4610
21699,132.29,-84.23,21,1,26.5,999,-1,1,4611
21700,124.26,-93.76,21,1,25.5,999,-1,1,4612
21701,-95.47,115.94,21,1,25.5,999,-1,1,4613
21702,-23.53,41.16,21,1,18,999,-1,0,-1
21703,-180.7,104.93,21,1,5,999,-1,0,-1
21704,-85.8,-5.25,21,1,26.5,999,-1,1,4614
21705,-26.73,24.85,21,1,13.5,999,-1,0,-1
21706,-64.89,75.58,21,1,29.5,999,-1,1,4615
21707,-60.87,-13.2,21,1,11,999,-1,0,-1
21708,-163.87,79.32,21,1,7.5,999,-1,0,-1
21709,-86.86,-31.41,21,1,18.5,999,-1,0,-1
21710,-86.37,0.81,21,1,25.5,999,-1,1,4616
21711,-33.64,65.19,21,1,21.5,999,-1,0,-1
21712,-63.19,-24.4,21,1,20,999,-1,0,-1
21713,-87.67,81.67,21,1,10,999,-1,0,-1
21714,-117.32,43.72,21,1,19.5,999,-1,0,-1
21715,181.99,-158.02,21,1,21,999,-1,0,-1
21716,178.13,-145.21,21,1,22,999,-1,0,-1
21717,100.96,-60.54,21,1,20.5,999,-1,0,-1
21718,-82.04,-40.82,21,1,16,999,-1,0,-1
21719,191.11,-168.86,21,1,16.5,999,-1,0,-1
21720,-17.33,24.84,21,1,15.5,999,-1,0,-1
21721,-52.94,62.23,21,1,26.5,999,-1,1,4617
21722,-61.04,70.29,21,1,23.5,999,-1,0,-1
21723,199.62,-184.85,21,1,11,999,-1,0,-1
21724,-76.12,84.93,21,1,19,999,-1,0,-1
21725,-91.81,2.1,21,1,27,999,-1,1,4618
21726,202.68,-197,21,1,5.5,999,-1,0,-1
21727,118.1,-60.92,21,1,21,999,-1,0,-1
21728,180.8,-171.59,21,1,15.5,999,-1,0,-1
21729,-60.51,-39.4,21,1,27.5,999,-1,1,4619
21730,101.23,-55.43,21,1,21,999,-1,0,-1
21731,-105.51,118.75,21,1,17.5,999,-1,0,-1
21732,141.77,-104.55,21,1,28.5,999,-1,1,4620
21733,-91.11,99,21,1,19,999,-1,0,-1
21734,212.29,-207.81,21,1,6.5,999,-1,0,-1
21735,-112.13,37.14,21,1,21.5,999,-1,0,-1
21736,-38.06,-40.28,21,1,10,999,-1,0,-1
21737,143.4,-96.85,21,1,29.5,999,-1,1,4621
21738,-55.66,-26.84,21,1,17,999,-1,0,-1
21739,127.3,-85.59,21,1,28,999,-1,1,4622
21740,-154.24,200.73,21,1,3,999,-1,0,-1
21741,-118.65,39.96,21,1,20.5,999,-1,0,-1
21742,137.35,-79.21,21,1,20,999,-1,0,-1
21743,143.92,-114.36,21,1,28,999,-1,1,4623
21744,-91.14,-36.19,21,1,9.5,999,-1,0,-1
21745,-125.75,187.29,21,1,5.5,999,-1,0,-1
21746,-52.51,76.8,21,1,29.5,999,-1,1,4624
21747,-131.8,67.52,21,1,6.5,999,-1,0,-1
21748,-76.23,-17.92,21,1,23,999,-1,0,-1
21749,-112.15,114.59,21,1,11,999,-1,0,-1
21750,-59.25,115.82,21,1,9.5,999,-1,0,-1
21751,-69.61,-12.14,21,1,17,999,-1,0,-1
21752,-9.01,22.45,21,1,13.5,999,-1,0,-1
21753,164.25,-141.71,21,1,24.5,999,-1,0,-1
21754,-106.72,23.72,21,1,25,999,-1,1,4625
21755,-19.14,35.4,21,1,17,999,-1,0,-1
21756,-65.41,83.73,21,1,26.5,999,-1,1,4626
21757,-74.95,101.63,21,1,31,999,-1,1,4627
21758,99.73,-63.3,21,1,19,999,-1,0,-1
21759,-37.86,58.32,21,1,23,999,-1,0,-1
21760,85.31,-41.78,21,1,13,999,-1,0,-1
21761,152.76,-114.31,21,1,26.5,999,-1,1,4628
21762,-116.44,193.23,21,1,4.5,999,-1,0,-1
21763,137.08,-101.83,21,1,30.5,999,-1,1,4629
21764,-29.99,-114.9,21,1,5,999,-1,0,-1
21765,162.66,-132.59,21,1,24,999,-1,0,-1
21766,-59.23,80.73,21,1,31,999,-1,1,4630
21767,-43.39,-84.43,21,1,11,999,-1,0,-1
21768,-78.16,123.96,21,1,23.5,999,-1,0,-1
21769,-43.68,52.57,21,1,21.5,999,-1,0,-1
21770,146.5,-125.96,21,1,20,999,-1,0,-1
21771,-60.7,90.08,21,1,28,999,-1,1,4631
21772,-71.42,-40.14,21,1,22,999,-1,0,-1
21773,97.67,-64.23,21,1,18,999,-1,0,-1
21774,-138.64,68.28,21,1,8.5,999,-1,0,-1
21775,-79.87,119.4,21,1,27.5,999,-1,1,4632
21776,-70.35,110.17,21,1,22,999,-1,0,-1
21777,179.38,-129.53,21,1,15,999,-1,0,-1
21778,166.15,-152.37,21,1,23.5,999,-1,0,-1
21779,-131.54,62.85,21,1,10,999,-1,0,-1
21780,-103.64,12.99,21,1,25,999,-1,1,4633
21781,191.07,-172.27,21,1,17.5,999,-1,0,-1
21782,149.89,-130.69,21,1,16,999,-1,0,-1
21783,-63.5,81.92,21,1,29,999,-1,1,4634
21784,-98.48,14.71,21,1,23.5,999,-1,0,-1
21785,121.84,-73.47,21,1,23.5,999,-1,0,-1
21786,156,-142.19,21,1,22,999,-1,0,-1
21787,-97.83,-25.63,21,1,14.5,999,-1,0,-1
21788,169.83,-138.32,21,1,24,999,-1,0,-1
21789,158.93,-139.5,21,1,25.5,999,-1,1,4635
21790,-130.68,41.1,21,1,15,999,-1,0,-1
21791,75.04,-32.95,21,1,10,999,-1,0,-1
21792,79.52,-40.63,21,1,9,999,-1,0,-1
21793,137.08,-113.55,21,1,27,999,-1,1,4636
21794,-3.81,-132.23,21,1,4,999,-1,0,-1
21795,210.47,-189.61,21,1,7.5,999,-1,0,-1
21796,-104.51,8.46,21,1,27,999,-1,1,4637
21797,71.06,-65.54,21,1,2,999,-1,0,-1
21798,-84.66,-40.72,21,1,15.5,999,-1,0,-1
21799,219.78,-211.11,21,1,6,999,-1,0,-1
21800,-48.9,-99.97,21,1,4.5,999,-1,0,-1
21801,-99.26,8.75,21,1,27,999,-1,1,4638
21802,-110.91,106.6,21,1,9.5,999,-1,0,-1
21803,124.92,-79.6,21,1,29,999,-1,1,4639
21804,155.75,-128.57,21,1,27,999,-1,1,4640
21805,-111.06,-10.21,21,1,11.5,999,-1,0,-1
21806,-43.63,83.36,21,1,19,999,-1,0,-1
21807,133.68,-86.22,21,1,28.5,999,-1,1,4641
21808,-99.3,-12.69,21,1,21.5,999,-1,0,-1
21809,-38.62,61.58,21,1,25.5,999,-1,1,4642
21810,-101.98,116.36,21,1,22,999,-1,0,-1
21811,98.73,-79.06,21,1,14,999,-1,0,-1
21812,-64.02,79.15,21,1,27.5,999,-1,1,4643
21813,-76.26,-26.54,21,1,24.5,999,-1,0,-1
21814,-109.64,20.62,21,1,26.5,999,-1,1,4644
21815,-82.52,-39.98,21,1,17,999,-1,0,-1
21816,-92.24,9.42,21,1,23.5,999,-1,0,-1
21817,-124.75,38.94,21,1,21,999,-1,0,-1
21818,-128.37,30.44,21,1,15.5,999,-1,0,-1
21819,106.92,-72.13,21,1,25.5,999,-1,1,4645
21820,-34.46,26.45,21,1,15,999,-1,0,-1
21821,-133.63,42.85,21,1,15,999,-1,0,-1
21822,-22.32,-106.69,21,1,7,999,-1,0,-1
21823,201.2,-223.14,21,1,3,999,-1,0,-1
21824,120.92,-96.95,21,1,22,999,-1,0,-1
21825,-107.25,-36.15,21,1,2.5,999,-1,0,-1
21826,-157.83,67.13,21,1,5.5,999,-1,0,-1
21827,124.41,-86.95,21,1,30,999,-1,1,4646
21828,153.16,-93.45,21,1,19,999,-1,0,-1
21829,-73,-47.86,21,1,20.5,999,-1,0,-1
21830,-27.78,42.15,21,1,21,999,-1,0,-1
21831,63.24,11.7,21,1,2.5,999,-1,0,-1
21832,-124.29,70.71,21,1,6.5,999,-1,0,-1
21833,-79.66,2.71,21,1,15.5,999,-1,0,-1
21834,148.25,-115.06,21,1,24.5,999,-1,0,-1
21835,-114.24,53.92,21,1,12,999,-1,0,-1
21836,166.74,-168.46,21,1,13,999,-1,0,-1
21837,-47.15,75.85,21,1,29.5,999,-1,1,4647
21838,-54.25,-47.49,21,1,22.5,999,-1,0,-1
21839,-114.71,7.52,21,1,20.5,999,-1,0,-1
21840,120,-100.28,21,1,19,999,-1,0,-1
21841,192.81,-183.38,21,1,12,999,-1,0,-1
21842,-48,42.9,21,1,15,999,-1,0,-1
21843,115.63,-47.24,21,1,12.5,999,-1,0,-1
21844,-86.94,-1.02,21,1,25.5,999,-1,1,4648
21845,197.33,-179.55,21,1,14,999,-1,0,-1
21846,-49.06,-73.96,21,1,13.5,999,-1,0,-1
21847,-94.51,109.8,21,1,24.5,999,-1,0,-1
21848,53.21,-15.63,21,1,2,999,-1,0,-1
21849,101.74,-69.39,21,1,19.5,999,-1,0,-1
21850,55.74,-18.19,21,1,3,999,-1,0,-1
21851,220.95,-211.45,21,1,5.5,999,-1,0,-1
21852,-150.69,83.54,21,1,8.5,999,-1,0,-1
21853,-129.06,54.7,21,1,15.5,999,-1,0,-1
21854,-57.06,-25.33,21,1,18.5,999,-1,0,-1
21855,-130.06,46.46,21,1,15.5,999,-1,0,-1
21856,165.19,-147.48,21,1,24.5,999,-1,0,-1
21857,35.73,-33.54,21,1,3,999,-1,0,-1
21858,-35.47,34.09,21,1,14,999,-1,0,-1
21859,-181.59,117.76,21,1,5,999,-1,0,-1
21860,115.26,-87.22,21,1,24,999,-1,0,-1
21861,147.4,-102.5,21,1,27,999,-1,1,4649
21862,159.25,-143.8,21,1,23.5,999,-1,0,-1
21863,141.89,-116.42,21,1,25,999,-1,1,4650
21864,-19.78,51.15,21,1,17,999,-1,0,-1
21865,-42.2,82.83,21,1,18,999,-1,0,-1
21866,-25.79,26.56,21,1,16.5,999,-1,0,-1
21867,2.62,8.96,21,1,9.5,999,-1,0,-1
21868,-127.27,144.27,21,1,7.5,999,-1,0,-1
21869,-37.07,58.36,21,1,22.5,999,-1,0,-1
21870,-16.76,20.83,21,1,15,999,-1,0,-1
21871,208.11,-219.9,21,1,5,999,-1,0,-1
21872,-19.43,41.23,21,1,16,999,-1,0,-1
21873,-70.23,96.6,21,1,27,999,-1,1,4651
21874,-106.73,31.27,21,1,23,999,-1,0,-1
21875,-70.27,-28.62,21,1,27,999,-1,1,4652
21876,-69.85,-34.56,21,1,28,999,-1,1,4653
21877,-115.72,156.07,21,1,11.5,999,-1,0,-1
21878,-62.84,-56.79,21,1,17.5,999,-1,0,-1
21879,-99.89,-17.34,21,1,17.5,999,-1,0,-1
21880,142.89,-104.52,21,1,28.5,999,-1,1,4654
21881,119.78,-80.64,21,1,25,999,-1,1,4655
21882,-68.14,65.95,21,1,17.5,999,-1,0,-1
21883,81.4,-19.86,21,1,12,999,-1,0,-1
21884,-78.6,97.73,21,1,28.5,999,-1,1,4656
21885,-122.84,186.27,21,1,5.5,999,-1,0,-1
21886,-72.3,126.32,21,1,17,999,-1,0,-1
21887,-87.52,114.2,21,1,29.5,999,-1,1,4657
21888,-79.31,107.28,21,1,30.5,999,-1,1,4658
21889,208.23,-190.43,21,1,7.5,999,-1,0,-1
21890,-66.01,76.49,21,1,26.5,999,-1,1,4659
21891,94.41,-26.28,21,1,12.5,999,-1,0,-1
21892,-82.29,-24.14,21,1,27,999,-1,1,4660
21893,-97.49,149.32,21,1,13.5,999,-1,0,-1
21894,-27.08,38.73,21,1,17.5,999,-1,0,-1
21895,105.94,-67.41,21,1,24.5,999,-1,0,-1
21896,167.69,-92.98,21,1,5,999,-1,0,-1
21897,211.85,-219.4,21,1,5.5,999,-1,0,-1
21898,-134.07,155.09,21,1,7,999,-1,0,-1
21899,-50.15,-40.45,21,1,20.5,999,-1,0,-1
21900,44.01,-61.68,21,1,1,999,-1,0,-1
21901,52.36,25.76,21,1,2,999,-1,0,-1
21902,125.57,88.26,21,1,1,999,-1,0,-1
21903,183.77,14.83,21,1,1,999,-1,0,-1
21904,-109.74,-2.87,21,1,23,999,-1,0,-1
21905,-184.57,-46.87,21,1,1,999,-1,0,-1
21906,34.42,172.28,21,1,1,999,-1,0,-1
21907,217.08,-6.87,21,1,1,999,-1,0,-1
21908,177.13,-126.96,21,1,15.5,999,-1,0,-1
21909,69.31,-129.86,21,1,1,999,-1,0,-1
21910,-170.31,-200.17,21,1,1,999,-1,0,-1
21911,-193.65,103.88,21,1,3.5,999,-1,0,-1
21912,162.04,52.65,21,1,1,999,-1,0,-1
21913,-61.33,165.6,21,1,2,999,-1,0,-1
21914,127.75,30.64,21,1,1,999,-1,0,-1
21915,1.01,-14.19,21,1,5,999,-1,0,-1
21916,-133.25,-83.57,21,1,1,999,-1,0,-1
21917,211.3,45.73,21,1,1,999,-1,0,-1
21918,-58.32,172.37,21,1,2,999,-1,0,-1
21919,127.6,-99.3,21,1,25.5,999,-1,1,4661
21920,-214.47,59.04,21,1,1.5,999,-1,0,-1
21921,0.46,-197.55,21,1,1,999,-1,0,-1
21922,-66.3,-122.87,21,1,1,999,-1,0,-1
21923,-45.56,-129.41,21,1,1,999,-1,0,-1
21924,-226.38,76.71,21,1,1,999,-1,0,-1
21925,-23.03,-196.23,21,1,1,999,-1,0,-1
21926,195.42,183.78,21,1,1,999,-1,0,-1
21927,-27.82,146.4,21,1,1,999,-1,0,-1
21928,44.11,-95.74,21,1,1.5,999,-1,0,-1
21929,91.53,95.38,21,1,1,999,-1,0,-1
21930,-192.15,132.08,21,1,3.5,999,-1,0,-1
21931,-127.96,-46.82,21,1,1.5,999,-1,0,-1
21932,-68.66,-178.72,21,1,1,999,-1,0,-1
21933,-192.82,-183.15,21,1,1.5,999,-1,0,-1
21934,-203.91,-200.89,21,1,1,999,-1,0,-1
21935,200.27,-166.43,21,1,12,999,-1,0,-1
21936,149.04,184.05,21,1,1,999,-1,0,-1
21937,223.7,12.19,21,1,1,999,-1,0,-1
21938,-94.43,-147.94,21,1,1.5,999,-1,0,-1
21939,82.55,-73.11,21,1,6.5,999,-1,0,-1
21940,-108.18,-155.39,21,1,1.5,999,-1,0,-1
21941,-73.38,-212.5,21,1,1.5,999,-1,0,-1
21942,-126.2,120.69,21,1,5,999,-1,0,-1
21943,-166.17,18.55,21,1,1,999,-1,0,-1
21944,153.99,-2.08,21,1,1.5,999,-1,0,-1
21945,203.95,99.94,21,1,1.5,999,-1,0,-1
21946,159.99,212.82,21,1,1,999,-1,0,-1
21947,34.04,-106.46,21,1,1.5,999,-1,0,-1
21948,-207.45,139.97,21,1,2,999,-1,0,-1
21949,-7.73,-150.14,21,1,3,999,-1,0,-1
21950,72.18,102.72,21,1,1,999,-1,0,-1
21951,31.48,78.82,21,1,1.5,999,-1,0,-1
21952,-97.11,-98.03,21,1,1.5,999,-1,0,-1
21953,-133.77,104.44,21,1,1.5,999,-1,0,-1
21954,184.19,71.99,21,1,1,999,-1,0,-1
21955,171.77,180.51,21,1,1,999,-1,0,-1
21956,-137.24,-52,21,1,1.5,999,-1,0,-1
21957,127.02,206.97,21,1,1,999,-1,0,-1
21958,-54.22,10.32,21,1,3,999,-1,0,-1
21959,-27.48,-225.55,21,1,1,999,-1,0,-1
21960,81.8,-29.17,21,1,13,999,-1,0,-1
21961,135.12,-95.89,21,1,29.5,999,-1,1,4662
21962,226.85,-121.49,21,1,1,999,-1,0,-1
21963,89.18,14.01,21,1,2,999,-1,0,-1
21964,-91.85,-215.51,21,1,1,999,-1,0,-1
21965,135.59,-229.99,21,1,1,999,-1,0,-1
21966,-40.97,120.56,21,1,1.5,999,-1,0,-1
21967,-1.7,-139.52,21,1,4,999,-1,0,-1
21968,28.44,-204.93,21,1,2,999,-1,0,-1
21969,106.43,72.95,21,1,1,999,-1,0,-1
21970,-87.56,217.49,21,1,1,999,-1,0,-1
21971,-202.65,-20.84,21,1,1.5,999,-1,0,-1
21972,-206.35,-124.76,21,1,1,999,-1,0,-1
21973,-86.88,-95.79,21,1,1.5,999,-1,0,-1
21974,123.55,-39.19,21,1,4,999,-1,0,-1
21975,-22.69,179.58,21,1,1,999,-1,0,-1
21976,-119.64,7.3,21,1,11.5,999,-1,0,-1
21977,-94.16,-62.78,21,1,1,999,-1,0,-1
21978,110.24,-151.08,21,1,1,999,-1,0,-1
21979,-162.03,-32.8,21,1,1,999,-1,0,-1
21980,-195.39,-170.06,21,1,1.5,999,-1,0,-1
21981,-60.16,-227.72,21,1,1,999,-1,0,-1
21982,171.95,154.8,21,1,2,999,-1,0,-1
21983,-213.56,57.17,21,1,1.5,999,-1,0,-1
21984,-56.83,176.6,21,1,2,999,-1,0,-1
21985,41.77,-206.16,21,1,2,999,-1,0,-1
21986,34.79,-221.08,21,1,1.5,999,-1,0,-1
21987,138.3,-13.28,21,1,1.5,999,-1,0,-1
21988,-101.23,11.16,21,1,25.5,999,-1,1,4663
21989,133.83,-51.66,21,1,4.5,999,-1,0,-1
21990,-27.7,-75.9,21,1,10,999,-1,0,-1
21991,-4.1,-171.64,21,1,1,999,-1,0,-1
21992,167.22,143.53,21,1,1.5,999,-1,0,-1
21993,-88.39,179.01,21,1,1,999,-1,0,-1
21994,22.45,73.84,21,1,1.5,999,-1,0,-1
21995,84.03,-154.88,21,1,1,999,-1,0,-1
21996,203.62,87.55,21,1,1.5,999,-1,0,-1
21997,108.69,-23.25,21,1,5,999,-1,0,-1
21998,185.02,141.46,21,1,2,999,-1,0,-1
21999,-212.27,-34.71,21,1,1.5,999,-1,0,-1
22000,-51.86,-64.09,22,1,16,999,-1,0,-1
22001,171.87,-154.07,22,1,23.5,999,-1,0,-1
22002,-108.29,15.32,22,1,25,999,-1,1,4664
22003,175.75,-161.11,22,1,20,999,-1,0,-1
22004,-111.26,129.91,22,1,12.5,999,-1,0,-1
22005,165.02,-115.51,22,1,17,999,-1,0,-1
22006,-53.66,61.4,22,1,25.5,999,-1,1,4665
22007,-139.17,188.11,22,1,5,999,-1,0,-1
22008,-110.05,32.22,22,1,22,999,-1,0,-1
22009,175.94,-159.84,22,1,22.5,999,-1,0,-1
22010,-103.8,13.96,22,1,24,999,-1,0,-1
22011,181.01,-188.69,22,1,8,999,-1,0,-1
22012,-101.71,22.5,22,1,24,999,-1,0,-1
22013,-116.16,127.68,22,1,10.5,999,-1,0,-1
22014,-79.17,88.97,22,1,20.5,999,-1,0,-1
22015,-16.93,21.15,22,1,14.5,999,-1,0,-1
22016,-65.61,-69.2,22,1,8,999,-1,0,-1
22017,76.04,-9.57,22,1,7.5,999,-1,0,-1
22018,-100.32,12.87,22,1,24.5,999,-1,0,-1
22019,168.81,-122.36,22,1,18.5,999,-1,0,-1
22020,-37.49,61.72,22,1,24.5,999,-1,0,-1
22021,-78.55,91.43,22,1,23,999,-1,0,-1
22022,-111.72,159.34,22,1,9.5,999,-1,0,-1
22023,106.52,-85.72,22,1,15.5,999,-1,0,-1
22024,-92.02,106.33,22,1,25,999,-1,1,4666
22025,-110.99,0.48,22,1,21,999,-1,0,-1
22026,167.88,-132.26,22,1,25.5,999,-1,1,4667
22027,-63.53,-55.65,22,1,17.5,999,-1,0,-1
22028,-97.34,132.28,22,1,19,999,-1,0,-1
22029,219.79,-213.65,22,1,5.5,999,-1,0,-1
22030,-28.96,-3.64,22,1,2,999,-1,0,-1
22031,84.57,-47.62,22,1,10,999,-1,0,-1
22032,-103.57,36.51,22,1,17.5,999,-1,0,-1
22033,-24.9,18.55,22,1,12,999,-1,0,-1
22034,175.83,-140.58,22,1,22,999,-1,0,-1
22035,154.07,-122.77,22,1,23,999,-1,0,-1
22036,-140.31,48.16,22,1,8.5,999,-1,0,-1
22037,190.81,-166.44,22,1,16,999,-1,0,-1
22038,-4.19,16.84,22,1,12.5,999,-1,0,-1
22039,-94.04,-13.05,22,1,25.5,999,-1,1,4668
22040,95.24,-58.56,22,1,18.5,999,-1,0,-1
22041,-53.8,51.74,22,1,18,999,-1,0,-1
22042,187.09,-158.93,22,1,18.5,999,-1,0,-1
22043,127.22,-77.22,22,1,25,999,-1,1,4669
22044,186.61,-172.35,22,1,17,999,-1,0,-1
22045,-101.16,131.1,22,1,18.5,999,-1,0,-1
22046,-72.95,83.15,22,1,25,999,-1,1,4670
22047,-97.06,-5.18,22,1,27,999,-1,1,4671
22048,-161.15,104.19,22,1,7,999,-1,0,-1
22049,-10.02,9.48,22,1,12,999,-1,0,-1
22050,-126.79,62.31,22,1,11,999,-1,0,-1
22051,-43.89,-59.22,22,1,15.5,999,-1,0,-1
22052,-98.46,-5.84,22,1,27.5,999,-1,1,4672
22053,-73.14,-15.79,22,1,19,999,-1,0,-1
22054,160.67,-86.58,22,1,6,999,-1,0,-1
22055,-55.9,-57.92,22,1,19,999,-1,0,-1
22056,-96.79,15.95,22,1,24.5,999,-1,0,-1
22057,25.75,34.99,22,1,1,999,-1,0,-1
22058,-160.73,101.17,22,1,7,999,-1,0,-1
22059,-82.12,112.96,22,1,29,999,-1,1,4673
22060,183.96,-153.18,22,1,18.5,999,-1,0,-1
22061,-44.71,71.94,22,1,24.5,999,-1,0,-1
22062,-59.66,92.9,22,1,25.5,999,-1,1,4674
22063,-60.87,94.89,22,1,24,999,-1,0,-1
22064,-97.49,2.79,22,1,28.5,999,-1,1,4675
22065,-18.16,29.48,22,1,17,999,-1,0,-1
22066,-43.31,-56.36,22,1,14.5,999,-1,0,-1
22067,-49.27,74.55,22,1,27,999,-1,1,4676
22068,166.78,-105.16,22,1,11.5,999,-1,0,-1
22069,-76.4,114.46,22,1,26.5,999,-1,1,4677
22070,-85.1,126.03,22,1,25.5,999,-1,1,4678
22071,131.02,-77.86,22,1,22,999,-1,0,-1
22072,-74.89,-41.02,22,1,21.5,999,-1,0,-1
22073,-72.81,116.09,22,1,23.5,999,-1,0,-1
22074,-1.31,17.28,22,1,11,999,-1,0,-1
22075,-108.14,40.38,22,1,21,999,-1,0,-1
22076,167.1,-125.66,22,1,23.5,999,-1,0,-1
22077,-139.62,40.72,22,1,12.5,999,-1,0,-1
22078,-87.89,103.52,22,1,26.5,999,-1,1,4679
22079,-93.73,125.53,22,1,26.5,999,-1,1,4680
22080,116.97,-82.76,22,1,26.5,999,-1,1,4681
22081,-103.69,36.7,22,1,17.5,999,-1,0,-1
22082,-34.76,51.54,22,1,24.5,999,-1,0,-1
22083,-157.48,102.05,22,1,7,999,-1,0,-1
22084,-76.09,130.53,22,1,15.5,999,-1,0,-1
22085,-124.54,47.15,22,1,18,999,-1,0,-1
22086,-122.47,148.29,22,1,11,999,-1,0,-1
22087,-16.91,25.95,22,1,17.5,999,-1,0,-1
22088,14.11,-3.9,22,1,5,999,-1,0,-1
22089,-77.91,132.6,22,1,14.5,999,-1,0,-1
22090,-104.54,26.51,22,1,23,999,-1,0,-1
22091,-128.34,51.19,22,1,16.5,999,-1,0,-1
22092,-87.81,-35.03,22,1,15,999,-1,0,-1
22093,-97.02,24.48,22,1,20,999,-1,0,-1
22094,-61.97,62.99,22,1,17,999,-1,0,-1
22095,-124.68,45.17,22,1,19,999,-1,0,-1
22096,-74.24,-36.15,22,1,22,999,-1,0,-1
22097,-46.19,-55.46,22,1,16,999,-1,0,-1
22098,-36.85,-79.69,22,1,9.5,999,-1,0,-1
22099,169.16,-143.03,22,1,27,999,-1,1,4682
22100,228.74,-219.73,22,1,3.5,999,-1,0,-1
22101,185.29,-149.62,22,1,17.5,999,-1,0,-1
